initial_queue_waiting_time,algorithm,metric_type,sample_id,value
3,FP-Sched,energy_consumption,5,0.13860792550467008
3,FP-Sched,energy_consumption,6,0.15176880920901034
3,FP-Sched,energy_consumption,7,4159.6951532035155
3,FP-Sched,energy_consumption,8,0.2814019858373053
3,FP-Sched,energy_consumption,9,0.08942422912012907
3,FP-Sched,energy_consumption,10,0.1225516227030116
3,FP-Sched,energy_consumption,11,0.1488644320197236
3,FP-Sched,energy_consumption,12,2644.7365333279436
3,FP-Sched,energy_consumption,13,0.3229440421798529
3,FP-Sched,energy_consumption,14,0.0885142338713105
3,FP-Sched,energy_consumption,15,0.13781689882739134
3,FP-Sched,energy_consumption,16,0.15063510950559506
3,FP-Sched,energy_consumption,17,3652.2550715185153
3,FP-Sched,energy_consumption,18,0.29171494200362125
3,FP-Sched,energy_consumption,19,0.08428162678385027
3,FP-Sched,energy_consumption,20,0.12417454430297474
3,FP-Sched,energy_consumption,21,0.14660332424860736
3,FP-Sched,energy_consumption,22,2229.590458472354
3,FP-Sched,energy_consumption,23,0.3126156532426518
3,FP-Sched,energy_consumption,24,0.09296566722374132
3,FP-Sched,energy_consumption,25,0.12807382192024777
3,FP-Sched,energy_consumption,26,0.14293630859118642
3,FP-Sched,energy_consumption,27,1077.4510794503967
3,FP-Sched,energy_consumption,28,0.30688768603018385
3,FP-Sched,energy_consumption,29,0.08359139071459372
3,FP-Sched,energy_consumption,30,0.13177497802107577
3,FP-Sched,energy_consumption,31,0.15905673989259697
3,FP-Sched,energy_consumption,32,1654.3289891103868
3,FP-Sched,energy_consumption,33,0.30601781867652356
3,FP-Sched,energy_consumption,34,0.08575506340244343
3,FP-Sched,energy_consumption,35,0.131649886810185
3,FP-Sched,energy_consumption,36,0.14941165934989306
3,FP-Sched,energy_consumption,37,1315.7167985861813
3,FP-Sched,energy_consumption,38,0.30535737659712464
3,FP-Sched,energy_consumption,39,0.07809966246837466
3,FP-Sched,energy_consumption,40,0.13375768213568323
3,FP-Sched,energy_consumption,41,0.1590693137493984
3,FP-Sched,energy_consumption,42,904.4129998864125
3,FP-Sched,energy_consumption,43,0.3105386785098869
3,FP-Sched,energy_consumption,44,0.09048343809672774
3,FP-Sched,energy_consumption,45,0.1264162650231904
3,FP-Sched,energy_consumption,46,0.14781477072817156
3,FP-Sched,energy_consumption,47,1161.8611981261379
3,FP-Sched,energy_consumption,48,0.29436117805212786
3,FP-Sched,energy_consumption,49,0.08672625332908511
3,FP-Sched,energy_consumption,50,0.13745314682754664
3,FP-Sched,energy_consumption,51,0.15230123127685
3,FP-Sched,energy_consumption,52,663.0491215961307
3,FP-Sched,energy_consumption,53,0.31458926310167123
3,FP-Sched,energy_consumption,54,0.08405173190158419
3,FP-Sched,energy_consumption,55,0.13492772939184197
3,FP-Sched,energy_consumption,56,0.14827286574766751
3,FP-Sched,energy_consumption,57,921.6050776320719
3,FP-Sched,energy_consumption,58,0.2837648719696062
3,FP-Sched,energy_consumption,59,0.09044361709773524
3,FP-Sched,energy_consumption,60,0.14844324208308954
3,FP-Sched,energy_consumption,61,0.16279757590981206
3,FP-Sched,energy_consumption,62,887.5299122953836
3,FP-Sched,energy_consumption,63,0.288701517775949
3,FP-Sched,energy_consumption,64,0.08867259252911816
3,FP-Sched,energy_consumption,65,0.12811193403775464
3,FP-Sched,energy_consumption,66,0.15743632112225034
3,FP-Sched,energy_consumption,67,285.6662114828898
3,FP-Sched,energy_consumption,68,0.3008332757984626
3,FP-Sched,energy_consumption,69,0.08387191424721777
3,FP-Sched,energy_consumption,70,0.11640055127276641
3,FP-Sched,energy_consumption,71,0.1540972195834728
3,FP-Sched,energy_consumption,72,323.41629163382237
3,FP-Sched,energy_consumption,73,0.28551725961331376
3,FP-Sched,energy_consumption,74,0.08290510306821562
3,FP-Sched,energy_consumption,75,0.12978325083045644
3,FP-Sched,energy_consumption,76,0.13481736063218158
3,FP-Sched,energy_consumption,77,124.87182562264802
3,FP-Sched,energy_consumption,78,0.2791143472080577
3,FP-Sched,energy_consumption,79,0.09431743990288974
3,FP-Sched,energy_consumption,80,0.1318857519199496
3,FP-Sched,energy_consumption,81,0.16399160456214845
3,FP-Sched,energy_consumption,82,381.333570955148
3,FP-Sched,energy_consumption,83,0.3003255277953258
3,FP-Sched,energy_consumption,84,0.09018288665156797
3,FP-Sched,energy_consumption,85,0.13399017346419537
3,FP-Sched,energy_consumption,86,0.15270820356405734
3,FP-Sched,energy_consumption,87,231.38674309705505
3,FP-Sched,energy_consumption,88,0.29714231337145014
3,FP-Sched,energy_consumption,89,0.08325884080544688
3,FP-Sched,energy_consumption,90,0.12350310414065262
3,FP-Sched,energy_consumption,91,0.14255485511095503
3,FP-Sched,energy_consumption,92,116.93524921280564
3,FP-Sched,energy_consumption,93,0.30858595641051234
3,FP-Sched,energy_consumption,94,0.08661060844614304
3,FP-Sched,energy_consumption,95,0.12483287191043224
3,FP-Sched,energy_consumption,96,0.14992934292584112
3,FP-Sched,energy_consumption,97,0.23037568646313483
3,FP-Sched,energy_consumption,98,0.28024055852965
3,FP-Sched,energy_consumption,99,0.09625191475497576
3,GCF,energy_consumption,0,141925.58322454226
3,GCF,energy_consumption,1,156613.22144484823
3,GCF,energy_consumption,2,139512.18292317237
3,GCF,energy_consumption,3,188802.4334361127
3,GCF,energy_consumption,4,137466.68463042896
3,GCF,energy_consumption,5,140384.60616936075
3,GCF,energy_consumption,6,157586.99761966633
3,GCF,energy_consumption,7,140295.4191548857
3,GCF,energy_consumption,8,180842.20366525892
3,GCF,energy_consumption,9,141255.7274276758
3,GCF,energy_consumption,10,142645.88343739157
3,GCF,energy_consumption,11,156750.25502997698
3,GCF,energy_consumption,12,139377.17868437263
3,GCF,energy_consumption,13,182379.59873103438
3,GCF,energy_consumption,14,138477.77595012597
3,GCF,energy_consumption,15,139917.68152621196
3,GCF,energy_consumption,16,157007.52196640134
3,GCF,energy_consumption,17,140221.2693835871
3,GCF,energy_consumption,18,184273.3726185662
3,GCF,energy_consumption,19,136758.3451542392
3,GCF,energy_consumption,20,143023.2687694634
3,GCF,energy_consumption,21,154377.93979708556
3,GCF,energy_consumption,22,140705.87332263714
3,GCF,energy_consumption,23,181395.78755855648
3,GCF,energy_consumption,24,136247.48855379265
3,GCF,energy_consumption,25,142821.06499492758
3,GCF,energy_consumption,26,156709.169026613
3,GCF,energy_consumption,27,140057.1612924332
3,GCF,energy_consumption,28,185360.39404942194
3,GCF,energy_consumption,29,141358.06055529218
3,GCF,energy_consumption,30,141463.3745444302
3,GCF,energy_consumption,31,154761.57332148944
3,GCF,energy_consumption,32,139211.94143388013
3,GCF,energy_consumption,33,181144.86196940907
3,GCF,energy_consumption,34,142431.3743502523
3,GCF,energy_consumption,35,139183.04177382676
3,GCF,energy_consumption,36,155146.89403964067
3,GCF,energy_consumption,37,142002.3679500875
3,GCF,energy_consumption,38,183509.8643364427
3,GCF,energy_consumption,39,139638.3729346502
3,GCF,energy_consumption,40,139413.6530687875
3,GCF,energy_consumption,41,153791.44586485362
3,GCF,energy_consumption,42,139361.83693890605
3,GCF,energy_consumption,43,183768.9903361333
3,GCF,energy_consumption,44,141875.28800224228
3,GCF,energy_consumption,45,141779.12261592047
3,GCF,energy_consumption,46,154702.7063698867
3,GCF,energy_consumption,47,140614.0452058929
3,GCF,energy_consumption,48,183254.1961381353
3,GCF,energy_consumption,49,138999.5223505718
3,GCF,energy_consumption,50,139403.00071199436
3,GCF,energy_consumption,51,158326.65080974463
3,GCF,energy_consumption,52,140514.6626832026
3,GCF,energy_consumption,53,185505.64654046152
3,GCF,energy_consumption,54,137884.23994683602
3,GCF,energy_consumption,55,140870.24159558408
3,GCF,energy_consumption,56,155047.15335491122
3,GCF,energy_consumption,57,139140.557046263
3,GCF,energy_consumption,58,184354.43532978906
3,GCF,energy_consumption,59,139495.65559936574
3,GCF,energy_consumption,60,140854.67010225772
3,GCF,energy_consumption,61,155475.15380311082
3,GCF,energy_consumption,62,140568.12836331906
3,GCF,energy_consumption,63,184856.2058221617
3,GCF,energy_consumption,64,138386.97659792833
3,GCF,energy_consumption,65,142859.50793987504
3,GCF,energy_consumption,66,154685.10125572127
3,GCF,energy_consumption,67,140875.9878066858
3,GCF,energy_consumption,68,181336.6824632343
3,GCF,energy_consumption,69,138758.66936040545
3,GCF,energy_consumption,70,139056.50896309255
3,GCF,energy_consumption,71,155644.97501678125
3,GCF,energy_consumption,72,142376.54533930722
3,GCF,energy_consumption,73,183952.96780366325
3,GCF,energy_consumption,74,138016.93004325152
3,GCF,energy_consumption,75,142710.53177184745
3,GCF,energy_consumption,76,155483.9412182349
3,GCF,energy_consumption,77,140924.91736300747
3,GCF,energy_consumption,78,180429.53954950225
3,GCF,energy_consumption,79,138826.13323878852
3,GCF,energy_consumption,80,141715.12348857362
3,GCF,energy_consumption,81,156897.7018722803
3,GCF,energy_consumption,82,139379.9329722078
3,GCF,energy_consumption,83,187853.2023156396
3,GCF,energy_consumption,84,139487.42759161472
3,GCF,energy_consumption,85,141915.91370788106
3,GCF,energy_consumption,86,156950.5937554845
3,GCF,energy_consumption,87,140161.34513875397
3,GCF,energy_consumption,88,184107.9891539194
3,GCF,energy_consumption,89,139220.6402652235
3,GCF,energy_consumption,90,139605.78734791392
3,GCF,energy_consumption,91,156489.81675556992
3,GCF,energy_consumption,92,141398.4749592956
3,GCF,energy_consumption,93,185046.0476902308
3,GCF,energy_consumption,94,136822.8789147152
3,GCF,energy_consumption,95,141194.00937441865
3,GCF,energy_consumption,96,156263.12190712357
3,GCF,energy_consumption,97,141133.3201981391
3,GCF,energy_consumption,98,182169.04502636407
3,GCF,energy_consumption,99,137662.73526248758
3,HOFF,energy_consumption,0,2204.4970600335027
3,HOFF,energy_consumption,1,7354.803001036328
3,HOFF,energy_consumption,2,0.2318591401622885
3,HOFF,energy_consumption,3,0.28716810754284233
3,HOFF,energy_consumption,4,6103.258035012882
3,HOFF,energy_consumption,5,2340.031518114072
3,HOFF,energy_consumption,6,7368.122271551999
3,HOFF,energy_consumption,7,0.23026053957883028
3,HOFF,energy_consumption,8,0.2695208906956882
